'src_bytes',service','dst_bytes','flag','diff_srv_rate','same_srv_rate','dst_host_srv_count','dst_host_same_srv_rate',,,,'src_bytes','service',dst_bytes','flag','diff_srv_rate','same_srv_rate','dst_host_srv_count','dst_host_same_srv_rate'
0,pop_3,36,RSTO,1,0.25,41,0.16,,,,,,,,,,,
215,http,1525,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.08,19,0.07,,,,,,,,,,,
45,domain_u,45,SF,0.02,0.99,254,1,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
0,telnet,44,S3,0,1,144,0.56,,,,,,,,,,,
0,telnet,44,S3,0,1,65,0.25,,,,,,,,,,,
520,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,6,0.02,,,,,,,,,,,
125,telnet,174,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.05,14,0.05,,,,,,,,,,,
0,private,0,REJ,0.07,0.06,12,0.05,,,,,,,,,,,
0,telnet,15,SF,0,1,71,0.28,,,,,,,,,,,
2599,smtp,293,SF,0,1,110,0.43,,,,,,,,,,,
0,ftp,0,RSTO,0.06,0.07,19,0.07,,,,,,,,,,,
226,http,3302,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,SF,0,1,229,0.9,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,2,0.01,,,,,,,,,,,
54540,http,8314,SF,0,1,255,1,,,,,,,,,,,
115,other,0,SF,0,1,47,0.92,,,,,,,,,,,
219,http,313,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,S3,0,1,83,0.33,,,,,,,,,,,
1536,smtp,328,SF,0,1,132,0.62,,,,,,,,,,,
304,http,948,SF,0,1,255,1,,,,,,,,,,,
54540,http,8314,SF,0,1,253,0.99,,,,,,,,,,,
0,imap4,0,S0,0,1,86,0.34,,,,,,,,,,,
53,private,55,SF,0,1,255,1,,,,,,,,,,,
105,private,146,SF,0,1,158,0.99,,,,,,,,,,,
231,http,4218,SF,0,1,255,1,,,,,,,,,,,
0,telnet,12,RSTO,0.75,0.5,14,0.05,,,,,,,,,,,
291,http,321,SF,0,1,255,1,,,,,,,,,,,
210,http,762,SF,0,1,255,1,,,,,,,,,,,
1,private,1,SF,0.4,0.1,2,0.01,,,,,,,,,,,
0,private,0,S0,1,0.01,1,0,,,,,,,,,,,
20,eco_i,0,SF,0,1,14,1,,,,,,,,,,,
298,http,1278,SF,0,1,255,1,,,,,,,,,,,
72564,http,0,RSTR,0,1,243,0.95,,,,,,,,,,,
237,ftp,774,SF,0,1,38,0.27,,,,,,,,,,,
292,http,8943,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,S0,0,1,255,1,,,,,,,,,,,
321,http,4052,SF,0,1,255,1,,,,,,,,,,,
197,http,280,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,58,0.23,,,,,,,,,,,
105,private,146,SF,0,1,251,0.98,,,,,,,,,,,
220,http,1497,SF,0,1,255,1,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
323,http,3301,SF,0,1,255,1,,,,,,,,,,,
508,ecr_i,0,SF,0,1,34,0.22,,,,,,,,,,,
311,http,4421,SF,0,1,239,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,222,0.87,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.5,61,0.27,,,,,,,,,,,
24,telnet,1192,SF,0.67,0.67,96,0.37,,,,,,,,,,,
40008,ecr_i,0,SF,0,1,56,1,,,,,,,,,,,
189,http,580,SF,0,1,255,1,,,,,,,,,,,
46,domain_u,142,SF,0.01,0.99,254,1,,,,,,,,,,,
0,private,0,REJ,0.08,0.08,8,0.03,,,,,,,,,,,
228,http,2183,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0.67,0.33,22,0.09,,,,,,,,,,,
0,telnet,0,S0,0,1,86,0.34,,,,,,,,,,,
552,urp_i,0,SF,0,1,1,0,,,,,,,,,,,
319,http,3948,SF,0,1,255,1,,,,,,,,,,,
20,eco_i,0,SF,0,1,102,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,6,0.67,,,,,,,,,,,
325,http,6621,SF,0,1,255,1,,,,,,,,,,,
54540,http,8314,RSTR,0,1,255,1,,,,,,,,,,,
269,http,851,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
615,ftp_data,0,SF,0,1,68,0.27,,,,,,,,,,,
123,telnet,174,SF,0,1,211,0.83,,,,,,,,,,,
0,smtp,0,RSTO,0.07,0.04,9,0.04,,,,,,,,,,,
45,domain_u,130,SF,0,1,255,1,,,,,,,,,,,
324,http,2765,SF,0,1,255,1,,,,,,,,,,,
52,private,55,SF,0,1,255,1,,,,,,,,,,,
0,ssh,0,REJ,0.06,0.06,17,0.07,,,,,,,,,,,
1,private,26,SF,0.28,0.14,4,0.02,,,,,,,,,,,
45,domain_u,71,SF,0.01,1,255,1,,,,,,,,,,,
309,http,731,SF,0,1,129,1,,,,,,,,,,,
316,http,3632,SF,0,1,227,1,,,,,,,,,,,
0,private,0,S0,0.06,0.12,18,0.07,,,,,,,,,,,
322,http,9597,SF,0,1,255,1,,,,,,,,,,,
0,finger,0,RSTO,0.07,0,1,0,,,,,,,,,,,
300,http,1131,SF,0,1,255,1,,,,,,,,,,,
342,http,190,SF,0,1,255,1,,,,,,,,,,,
21,telnet,104,SF,1,0.33,102,0.41,,,,,,,,,,,
308,http,3222,SF,0,1,230,0.9,,,,,,,,,,,
0,rje,0,REJ,0.06,0.06,16,0.06,,,,,,,,,,,
12,ftp_data,0,SF,0,1,50,0.04,,,,,,,,,,,
158,ftp,593,SF,0,1,17,0.07,,,,,,,,,,,
869,smtp,337,SF,0,1,137,0.39,,,,,,,,,,,
0,private,0,SH,0,1,1,0.01,,,,,,,,,,,
0,telnet,44,SF,0,1,194,0.76,,,,,,,,,,,
0,sunrpc,0,REJ,0,1,50,0.15,,,,,,,,,,,
72564,http,0,RSTR,0,1,231,0.91,,,,,,,,,,,
12,ftp_data,0,SF,0,1,16,1,,,,,,,,,,,
105,private,146,SF,0,1,255,1,,,,,,,,,,,
54540,http,8314,SF,0,1,254,1,,,,,,,,,,,
247,http,5480,SF,0,1,255,1,,,,,,,,,,,
282,http,1600,SF,0,1,255,1,,,,,,,,,,,
0,ldap,0,REJ,0.07,0.14,15,0.06,,,,,,,,,,,
56504,http,0,RSTR,0,1,253,0.99,,,,,,,,,,,
0,ctf,0,REJ,0.06,0.02,4,0.02,,,,,,,,,,,
309,http,774,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,SF,0,1,179,0.7,,,,,,,,,,,
328,http,933,SF,0,1,255,1,,,,,,,,,,,
0,hostnames,0,REJ,0.07,0.03,7,0.03,,,,,,,,,,,
0,private,0,RSTR,0,1,1,0,,,,,,,,,,,
6,domain_u,6,SF,0,1,3,0.02,,,,,,,,,,,
0,telnet,44,S3,0,1,51,0.2,,,,,,,,,,,
0,private,0,S0,0.1,0.02,3,0.01,,,,,,,,,,,
0,ftp,0,RSTO,0.07,0.13,18,0.07,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
124,telnet,174,SF,0,1,29,0.11,,,,,,,,,,,
0,courier,0,REJ,0.06,0.01,1,0,,,,,,,,,,,
55744,http,1,RSTR,0,1,253,0.99,,,,,,,,,,,
0,printer,0,RSTO,0.07,0.12,14,0.05,,,,,,,,,,,
47,private,44,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,REJ,0,1,85,0.38,,,,,,,,,,,
0,telnet,44,S3,0,1,152,0.6,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,16,1,,,,,,,,,,,
2599,smtp,293,SF,0.67,0.67,245,0.96,,,,,,,,,,,
271,http,398,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.08,17,0.07,,,,,,,,,,,
159,ftp,597,SF,0,1,15,0.88,,,,,,,,,,,
202,http,321,SF,0,1,255,1,,,,,,,,,,,
64,eco_i,0,SF,0,1,1,1,,,,,,,,,,,
218,http,282,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,SF,0,1,196,0.77,,,,,,,,,,,
149,http,362,SF,0,1,251,1,,,,,,,,,,,
214,http,6356,SF,0,1,255,1,,,,,,,,,,,
233,ftp,767,SF,0,1,55,0.39,,,,,,,,,,,
291,http,256,SF,0,1,255,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,105,0.87,,,,,,,,,,,
0,netbios_ns,0,REJ,0.07,0.03,7,0.03,,,,,,,,,,,
0,telnet,44,SF,0,1,175,0.69,,,,,,,,,,,
28,private,0,SF,0,1,18,0.07,,,,,,,,,,,
0,private,0,REJ,0.06,0.14,16,0.06,,,,,,,,,,,
50,private,0,SF,0,1,253,0.99,,,,,,,,,,,
1586,smtp,327,SF,0,1,115,0.45,,,,,,,,,,,
266,http,2502,SF,0,1,255,1,,,,,,,,,,,
193,http,27246,SF,0,1,255,1,,,,,,,,,,,
207,http,1051,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0.06,0.37,63,0.25,,,,,,,,,,,
75904,http,0,RSTR,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,private,0,REJ,0.07,0.01,1,0,,,,,,,,,,,
292,http,7367,SF,0,1,250,1,,,,,,,,,,,
74,ftp_data,0,SF,0.67,0.67,5,0.02,,,,,,,,,,,
121,telnet,188,S3,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.03,6,0.02,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,75,0.82,,,,,,,,,,,
30,pop_3,93,SF,0,1,252,0.99,,,,,,,,,,,
221,http,415,SF,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,38,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
220,http,13239,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.06,8,0.03,,,,,,,,,,,
45,domain_u,45,SF,0,1,254,1,,,,,,,,,,,
0,vmnet,0,S0,0.06,0.03,8,0.03,,,,,,,,,,,
0,telnet,44,S3,0,1,146,0.57,,,,,,,,,,,
0,telnet,15,SF,0,1,75,0.29,,,,,,,,,,,
0,printer,0,RSTO,0.06,0.07,9,0.04,,,,,,,,,,,
319,http,1467,SF,0,1,255,1,,,,,,,,,,,
225,http,4263,SF,0,1,255,1,,,,,,,,,,,
305,http,2073,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,15,0.06,,,,,,,,,,,
214,http,1919,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.06,7,0.03,,,,,,,,,,,
780,smtp,343,SF,0,1,157,0.92,,,,,,,,,,,
224,http,1409,SF,0,1,84,1,,,,,,,,,,,
181,http,4623,SF,0,1,254,1,,,,,,,,,,,
0,other,0,S0,1,0,1,0,,,,,,,,,,,
56504,http,0,S3,0,1,242,0.95,,,,,,,,,,,
0,private,0,RSTO,0.06,0.03,4,0.02,,,,,,,,,,,
26,pop_3,93,SF,0,1,143,0.88,,,,,,,,,,,
297,http,714,SF,0,1,255,1,,,,,,,,,,,
0,telnet,15,SF,0,1,87,0.34,,,,,,,,,,,
0,private,0,REJ,0.06,0.03,7,0.03,,,,,,,,,,,
200,http,307,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,0,1,12,0.05,,,,,,,,,,,
215,http,20934,SF,0,1,255,1,,,,,,,,,,,
2773,telnet,41955,SF,0,1,3,0.6,,,,,,,,,,,
262,http,4966,SF,0,1,255,1,,,,,,,,,,,
359,http,392,SF,0,1,255,1,,,,,,,,,,,
137,telnet,1403,SF,0,1,17,0.07,,,,,,,,,,,
0,private,0,S0,0.06,0.02,4,0.02,,,,,,,,,,,
295,http,13991,SF,0,1,238,1,,,,,,,,,,,
157,http,11656,SF,0,1,255,1,,,,,,,,,,,
54540,http,8314,SF,0,1,250,0.98,,,,,,,,,,,
26,ftp,157,SF,0,1,87,0.47,,,,,,,,,,,
0,private,0,REJ,0.06,0.1,14,0.05,,,,,,,,,,,
0,finger,0,S0,0.05,0.25,40,0.16,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,13,0.05,,,,,,,,,,,
54540,http,8314,S1,0,1,255,1,,,,,,,,,,,
26,ftp,157,SF,0,1,112,0.5,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
0,telnet,15,SF,0,1,11,0.04,,,,,,,,,,,
0,private,0,REJ,0.06,0.08,20,0.08,,,,,,,,,,,
128,telnet,174,SF,0,1,231,0.91,,,,,,,,,,,
383,ftp_data,0,SF,0,1,21,0.12,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
44,domain_u,128,SF,0,1,255,1,,,,,,,,,,,
155,http,19064,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,imap4,0,REJ,1,0.5,11,0.04,,,,,,,,,,,
0,other,0,RSTO,0.07,0.03,6,0.02,,,,,,,,,,,
249,http,3862,SF,0,1,255,1,,,,,,,,,,,
179,http,7257,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
292,http,294,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,197,0.77,,,,,,,,,,,
1512,smtp,400,SF,0,1,168,0.91,,,,,,,,,,,
0,private,0,S0,0.06,0.1,16,0.06,,,,,,,,,,,
224,http,3184,SF,0,1,255,1,,,,,,,,,,,
248,http,432,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,1,0,,,,,,,,,,,
1,telnet,15,S3,0,1,43,0.17,,,,,,,,,,,
351,http,538,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,15,0.06,,,,,,,,,,,
0,private,0,REJ,0.07,0.03,6,0.02,,,,,,,,,,,
336,http,1944,SF,0,1,255,1,,,,,,,,,,,
24,telnet,109,SF,0.75,0.5,83,0.32,,,,,,,,,,,
0,private,0,REJ,0.07,0.03,4,0.02,,,,,,,,,,,
305,http,2196,SF,0,1,255,1,,,,,,,,,,,
0,remote_job,0,REJ,0.06,0.04,10,0.04,,,,,,,,,,,
0,private,0,REJ,0.06,0.09,11,0.04,,,,,,,,,,,
0,http,0,REJ,0,1,7,0.03,,,,,,,,,,,
335,http,928,SF,0,1,255,1,,,,,,,,,,,
46,private,0,SF,0,1,253,0.99,,,,,,,,,,,
191,http,3486,SF,0,1,255,1,,,,,,,,,,,
317,http,702,SF,0,1,255,1,,,,,,,,,,,
0,imap4,0,REJ,1,0.33,51,0.2,,,,,,,,,,,
0,http,0,REJ,0.06,0.02,6,0.02,,,,,,,,,,,
161,ftp,597,SF,0,1,20,0.08,,,,,,,,,,,
159,http,11803,SF,0,1,229,1,,,,,,,,,,,
215,http,2430,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,30,1,,,,,,,,,,,
401,http,282,SF,0,1,255,1,,,,,,,,,,,
352,http,1631,SF,0,1,255,1,,,,,,,,,,,
0,domain,0,REJ,0.07,0.07,14,0.05,,,,,,,,,,,
1,private,1,SF,0.78,0.08,7,0.03,,,,,,,,,,,
72564,http,0,RSTR,0,1,244,0.96,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
295,http,278,SF,0,1,255,1,,,,,,,,,,,
193,http,10553,SF,0,1,253,1,,,,,,,,,,,
161,ftp,597,SF,0,1,4,0.02,,,,,,,,,,,
0,private,0,REJ,0.07,0.09,19,0.07,,,,,,,,,,,
296,http,10028,SF,0,1,255,1,,,,,,,,,,,
53,private,49,SF,0,1,255,1,,,,,,,,,,,
53,private,58,SF,0,1,255,1,,,,,,,,,,,
282,http,8943,SF,0,1,255,1,,,,,,,,,,,
315,http,4006,SF,0,1,255,1,,,,,,,,,,,
371,http,799,SF,0,1,255,1,,,,,,,,,,,
1,private,0,SF,0.55,0.09,1,0,,,,,,,,,,,
0,private,0,S0,0.08,0.05,10,0.04,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,5,0.02,,,,,,,,,,,
105,private,146,SF,0.5,0.5,253,0.99,,,,,,,,,,,
279,http,5200,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,SF,0,1,228,0.89,,,,,,,,,,,
234,http,1380,SF,0,1,227,0.89,,,,,,,,,,,
234,http,2265,SF,0,1,255,1,,,,,,,,,,,
250,http,1978,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,REJ,1,0.5,84,0.33,,,,,,,,,,,
0,private,0,S0,0.1,0.04,6,0.02,,,,,,,,,,,
321,http,1674,SF,0,1,255,1,,,,,,,,,,,
319,http,402,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,23,1,,,,,,,,,,,
0,imap4,0,REJ,0.67,0.33,6,0.02,,,,,,,,,,,
45,domain_u,127,SF,0.03,0.99,255,1,,,,,,,,,,,
28,pop_3,93,SF,1,0.5,228,0.89,,,,,,,,,,,
227,http,188,SF,0,1,247,1,,,,,,,,,,,
0,telnet,44,SF,0,1,162,0.64,,,,,,,,,,,
0,netbios_ns,0,REJ,0.06,0,1,0,,,,,,,,,,,
337,http,176,SF,0,1,255,1,,,,,,,,,,,
0,sunrpc,0,REJ,0.8,0.2,50,0.19,,,,,,,,,,,
54540,http,8314,SF,0,1,254,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.14,16,0.06,,,,,,,,,,,
1,private,1,SF,0.46,0.23,3,0.01,,,,,,,,,,,
72,ecr_i,0,SF,0,1,4,0.03,,,,,,,,,,,
46,domain_u,134,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,1,0,1,0,,,,,,,,,,,
0,netbios_ssn,0,REJ,0.06,0.04,8,0.03,,,,,,,,,,,
124,telnet,188,SF,0,1,254,1,,,,,,,,,,,
223,http,8129,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
30,pop_3,217,SF,0,1,1,0,,,,,,,,,,,
0,private,0,REJ,0.07,0,1,0,,,,,,,,,,,
0,finger,0,S0,0.07,0.23,60,0.24,,,,,,,,,,,
520,ecr_i,0,SF,0,1,251,1,,,,,,,,,,,
508,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,other,0,S0,1,0,1,0,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
54540,http,8314,SF,0,1,253,0.99,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,imap4,44,RSTO,0,1,60,0.26,,,,,,,,,,,
0,private,0,SH,0,1,1,0.01,,,,,,,,,,,
0,discard,0,RSTO,0.08,0,1,0,,,,,,,,,,,
36,domain_u,0,SF,0,1,67,1,,,,,,,,,,,
294,http,7333,SF,0,1,255,1,,,,,,,,,,,
615,ftp_data,0,SF,0,1,30,0.17,,,,,,,,,,,
42,private,0,SF,0,1,253,0.99,,,,,,,,,,,
0,telnet,44,SF,0,1,169,0.66,,,,,,,,,,,
20,eco_i,0,SF,0,1,135,1,,,,,,,,,,,
366,ftp_data,0,SF,0,1,16,0.23,,,,,,,,,,,
312,http,345,SF,0,1,255,1,,,,,,,,,,,
46,domain_u,46,SF,0,1,255,1,,,,,,,,,,,
318,http,68687,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.04,10,0.04,,,,,,,,,,,
345,http,428,SF,0,1,255,1,,,,,,,,,,,
126,telnet,174,SF,0,1,82,0.32,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,20,0.08,,,,,,,,,,,
12,ftp_data,0,SF,0,1,11,0.75,,,,,,,,,,,
0,telnet,44,SF,0,1,201,0.79,,,,,,,,,,,
183,http,10332,SF,0,1,255,1,,,,,,,,,,,
0,smtp,85,SF,0,1,158,0.98,,,,,,,,,,,
294,http,3091,SF,0,1,255,1,,,,,,,,,,,
44,domain_u,115,SF,0,1,225,0.88,,,,,,,,,,,
14189,ftp_data,0,SF,0,1,48,0.42,,,,,,,,,,,
2049,smtp,386,SF,0,1,69,0.12,,,,,,,,,,,
54540,http,8314,SF,0,1,248,0.97,,,,,,,,,,,
0,telnet,0,S1,0.67,0.67,94,0.33,,,,,,,,,,,
221,http,6642,SF,0,1,255,1,,,,,,,,,,,
312,http,1645,SF,0,1,255,1,,,,,,,,,,,
295,http,973,SF,0,1,255,1,,,,,,,,,,,
1512,smtp,364,SF,0,1,116,0.84,,,,,,,,,,,
0,sunrpc,0,REJ,0,1,29,0.11,,,,,,,,,,,
0,telnet,0,REJ,0,1,117,0.5,,,,,,,,,,,
45,private,42,SF,0,1,255,1,,,,,,,,,,,
332,http,1379,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,0,1,26,0.1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
300,http,1582,SF,0,1,255,1,,,,,,,,,,,
171,http,4770,SF,0,1,255,1,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.33,5,0.02,,,,,,,,,,,
162,ftp,597,SF,0,1,3,0.01,,,,,,,,,,,
44,domain_u,133,SF,0,1,254,1,,,,,,,,,,,
36,domain_u,96,SF,0,1,211,0.79,,,,,,,,,,,
297,http,4605,SF,0,1,255,1,,,,,,,,,,,
0,finger,0,RSTO,0.06,0.04,10,0.04,,,,,,,,,,,
249,http,5381,SF,0,1,255,1,,,,,,,,,,,
74464,http,0,RSTR,0,1,255,1,,,,,,,,,,,
320,http,2494,SF,0,1,255,1,,,,,,,,,,,
125,telnet,174,SF,0,1,89,0.35,,,,,,,,,,,
127,telnet,188,SF,0,1,255,1,,,,,,,,,,,
201,http,4671,SF,0,1,255,1,,,,,,,,,,,
325,http,382,SF,0,1,255,1,,,,,,,,,,,
0,other,0,S0,1,0,1,0,,,,,,,,,,,
1,private,1,SF,0.74,0.09,12,0.05,,,,,,,,,,,
340,http,284,SF,0,1,255,1,,,,,,,,,,,
363,http,2839,SF,0,1,255,1,,,,,,,,,,,
337,http,16255,SF,0,1,255,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,244,0.96,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
204,http,2199,SF,0,1,255,1,,,,,,,,,,,
119,telnet,174,SF,0,1,212,0.83,,,,,,,,,,,
0,telnet,15,SF,0,1,79,0.31,,,,,,,,,,,
0,imap4,0,S0,0,1,87,0.34,,,,,,,,,,,
0,uucp,0,SH,0,1,1,0.01,,,,,,,,,,,
319,http,396,SF,0,1,255,1,,,,,,,,,,,
286,http,5989,SF,0,1,255,1,,,,,,,,,,,
0,http_443,0,REJ,0.07,0.13,18,0.07,,,,,,,,,,,
150,telnet,453,RSTO,0,1,1,0.04,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
295,http,2044,SF,0,1,255,1,,,,,,,,,,,
289,http,331,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,4,0.02,,,,,,,,,,,
326,http,3604,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,11,0.04,,,,,,,,,,,
285,http,347,SF,0,1,255,1,,,,,,,,,,,
312,http,1410,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.12,15,0.06,,,,,,,,,,,
229,http,284,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.04,6,0.02,,,,,,,,,,,
0,private,0,REJ,0.08,0.17,20,0.08,,,,,,,,,,,
0,gopher,0,REJ,0.06,0.06,16,0.06,,,,,,,,,,,
204,http,809,SF,0,1,255,1,,,,,,,,,,,
261,http,7603,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.1,12,0.05,,,,,,,,,,,
30,pop_3,93,SF,0,1,248,0.97,,,,,,,,,,,
0,telnet,15,SF,0,1,88,0.35,,,,,,,,,,,
0,private,0,REJ,0.06,0,1,0,,,,,,,,,,,
233,http,372,SF,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,21,1,,,,,,,,,,,
0,other,0,REJ,0,1,23,0.18,,,,,,,,,,,
235,http,933,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,REJ,0,1,86,0.35,,,,,,,,,,,
0,telnet,0,REJ,0,1,17,0.06,,,,,,,,,,,
195,http,1227,SF,0,1,218,1,,,,,,,,,,,
0,private,0,S0,0.07,0.02,5,0.02,,,,,,,,,,,
0,time,0,RSTO,0.06,0.01,2,0.01,,,,,,,,,,,
244,http,614,SF,0,1,255,1,,,,,,,,,,,
2940,smtp,335,SF,0,1,138,0.81,,,,,,,,,,,
293,http,1965,SF,0,1,255,1,,,,,,,,,,,
641,ftp_data,0,SF,0,1,67,0.27,,,,,,,,,,,
1239,smtp,336,SF,0,1,163,0.67,,,,,,,,,,,
245,http,10082,SF,0,1,255,1,,,,,,,,,,,
43,domain_u,43,SF,0,1,255,1,,,,,,,,,,,
0,other,0,S0,1,0,1,0,,,,,,,,,,,
346,http,613,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,telnet,44,S3,0,1,124,0.49,,,,,,,,,,,
281,http,294,SF,0,1,255,1,,,,,,,,,,,
292,http,179,SF,0,1,255,1,,,,,,,,,,,
72564,http,0,RSTR,0,1,232,0.91,,,,,,,,,,,
42,domain_u,42,SF,0,1,250,0.98,,,,,,,,,,,
215,http,332,SF,0,1,255,1,,,,,,,,,,,
222,http,17437,SF,0,1,217,1,,,,,,,,,,,
0,imap4,0,S0,0.09,0.04,5,0.02,,,,,,,,,,,
1,other,1,SF,1,0,1,0,,,,,,,,,,,
313,http,3102,SF,0,1,255,1,,,,,,,,,,,
0,daytime,0,RSTO,0.06,0.05,14,0.05,,,,,,,,,,,
26,pop_3,93,SF,0,1,59,0.95,,,,,,,,,,,
36,urp_i,0,SF,0,1,136,0.53,,,,,,,,,,,
295,http,7586,SF,0,1,255,1,,,,,,,,,,,
221,http,276,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.01,3,0.01,,,,,,,,,,,
306,http,1075,SF,0,1,250,0.98,,,,,,,,,,,
26,ftp,157,SF,0,1,64,0.47,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
301,http,3314,SF,0,1,255,1,,,,,,,,,,,
241,http,1063,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,17,0.9,,,,,,,,,,,
225,http,348,SF,0,1,255,1,,,,,,,,,,,
353,http,5638,SF,0,1,255,1,,,,,,,,,,,
327,http,1695,SF,0,1,255,1,,,,,,,,,,,
231,http,5379,SF,0,1,255,1,,,,,,,,,,,
53,private,54,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.09,0.1,16,0.06,,,,,,,,,,,
162,ftp,597,SF,0,1,34,0.13,,,,,,,,,,,
0,private,0,REJ,0.05,0.08,12,0.05,,,,,,,,,,,
32,pop_3,93,SF,0,1,132,0.52,,,,,,,,,,,
301,http,6927,SF,0,1,255,1,,,,,,,,,,,
0,imap4,0,S0,0,1,85,0.34,,,,,,,,,,,
1057,smtp,327,SF,0,1,163,0.64,,,,,,,,,,,
28,pop_3,93,SF,0,1,218,0.85,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,1,0,,,,,,,,,,,
280,http,5650,SF,0,1,177,1,,,,,,,,,,,
8334,ftp_data,0,SF,0,1,2,1,,,,,,,,,,,
0,telnet,15,SF,0,1,34,0.13,,,,,,,,,,,
